serial_number,range,section,subdivision,township
NDM101066,105,11,TO LOT 8 DESC BY M&B,135
NDM101066,,,,
NDM085978,99,20,S2,145
NDM085978,,,,
NDM074478,101,18,BED OF LITTLE MISSOURI,145
NDM074478,101,18,"RIV RIPAR TO LOTS 7,8,9,",145
NDM074478,101,18,(TRACTS 1&2) DESC BY M&B,145
NDM074478,102,1,BED OF LITTLE MISSOURI,145
NDM074478,102,1,"RIV RIPAR TO LOTS 2,6-14",145
NDM074478,102,1,(TRACTS 3&4) DESC BY M&B,145
NDM074478,102,25,BED OF LITTLE MISSOURI,145
NDM074478,102,25,"RIV RIPAR TO LOTS 1-5,",145
NDM074478,102,25,(TRACT 6) DESC BY M&B,145
NDM074478,102,26,BED OF LITTLE MISSOURI,145
NDM074478,102,26,RIV INCL IN RESURVEYED,145
NDM074478,102,26,LOT 11 (8.86 AC),145
NDM074478,,,,
NDM074222,100,19,"E2SW,SE",138
NDM074222,100,19,"3,4",138
NDM074222,100,30,"E2,E2W2",138
NDM074222,100,30,4-Jan,138
NDM074222,100,31,"NE,E2NW",138
NDM074222,100,31,"1,2",138
NDM074222,,,,
NDM094565,95,18,SE,144
NDM094565,95,26,S2SW,145
NDM094565,95,34,NE,145
NDM094565,,,,
NDM091178,100,21,N2,148
NDM091178,100,29,"S2NW,SW",148
NDM091178,100,30,"SWNE,E2W2,W2SE",148
NDM091178,100,30,"1,2",148
NDM091178,,,,
NDM097731,102,34,SE,148
NDM097731,,,,
NDM013082,101,12,S2,142
NDM013082,,,,
NDM013087,101,20,SE,143
NDM013087,101,22,"E2NE,W2NW",143
NDM013087,101,28,NE,143
NDM013087,101,34,"N2N2,SWNE,S2SW,SWSE",143
NDM013087,,,,
NDM087030,106,8,NENW,133
NDM087030,106,26,NWNW,133
NDM087030,,,,
NDM101067,105,12,BED LTL MO RIV RIPAR,135
NDM101067,105,12,"TO LOTS 3,4,6",135
NDM101067,105,12,DESC BY M&B,135
NDM101067,,,,
NDM088039,101,12,SWSW,138
NDM088039,,,,
NDM088038,101,12,"E2NE,E2NW,NWSW,W2SE",138
NDM088038,,,,
NDM088033,98,35,NE EXCL 1.94 AC HWY R/W,145
NDM088033,98,35,NE EXCL 1.94 AC HWY R/W,145
NDM088033,98,35,NW EXCL 6.14 AC HWY R/W,145
NDM088033,98,35,NW EXCL 6.14 AC HWY R/W,145
NDM088033,,,,
NDM099142,106,20,SE,136
NDM099142,106,26,ALL,136
NDM099142,106,35,SE,136
NDM099142,,,,
NDM088030,98,25,"N2NW,SWNW,S2SW",145
NDM088030,98,25,SENW EXCL .89 AC HWY R/W,145
NDM088030,98,25,N2SW EXCL 4.94 A HWY R/W,145
NDM088030,,,,
NDM088036,99,24,E2,145
NDM088036,,,,
NDM095794,94,19,NESE,153
NDM095794,,,,
NDM095795,94,20,S2SW,153
NDM095795,,,,
NDM095796,94,29,"NENE,SWNE",153
NDM095796,,,,
NDM095797,95,10,"SWNE,W2NW,SENW,SW",141
NDM095797,95,15,W2NW,141
NDM095797,,,,
NDM095791,92,22,SESE,154
NDM095791,92,31,1,154
NDM095791,,,,
NDM095792,94,8,SWSW,153
NDM095792,,,,
NDM095793,94,17,NWNW,153
NDM095793,,,,
NDM100286,96,7,UNDERLYING RR ROW,139
NDM100286,96,7,"POR E2NE,SWNE",139
NDM100286,,,,
NDM061256,101,31,"E2,E2SW",145
NDM061256,101,31,"3,4",145
NDM061256,,,,
NDM095799,97,4,"NESW,N2SE,SWSE",152
NDM095799,97,4,"1,2,7,8,9,10",152
NDM095799,,,,
NDM061255,101,29,"NE,S2",145
NDM061255,,,,
NDM102978,103,27,NESW,153
NDM102978,,,,
NDM085982,101,2,"SWNE,S2NW,S2",138
NDM085982,101,2,"3,4",138
NDM085982,,,,
NDM019490,106,21,4,129
NDM019490,106,22,4,129
NDM019490,,,,
NDM085984,101,4,SWSW,138
NDM085984,,,,
NDM085986,101,5,S2SE,138
NDM085986,,,,
NDM085987,101,9,"N2NE,SWNE,E2NW",138
NDM085987,,,,
NDM085988,101,9,SENE,138
NDM085988,,,,
NDM085989,101,9,W2NW,138
NDM085989,,,,
NDM083333,105,11,W2SE,129
NDM083333,,,,
NDM083332,105,11,"S2NE,E2SE",129
NDM083332,,,,
NDM016768,104,1,SE,148
NDM016768,104,3,S2N2,148
NDM016768,104,4,"SWSW,SE",148
NDM016768,104,5,SW,148
NDM016768,104,6,"E2SW,W2SE",148
NDM016768,104,9,"W2SW,SESW",148
NDM016768,104,10,SE,148
NDM016768,104,12,W2SE,148
NDM016768,104,15,SW,148
NDM016768,104,20,NENW,148
NDM016768,104,22,SW,148
NDM016768,104,23,S2N2,148
NDM016768,104,24,SE,148
NDM016768,104,25,SE,148
NDM016768,104,27,NENE,148
NDM016768,104,33,SW,148
NDM016768,,,,
NDM083334,106,1,"S2N2,S2",131
NDM083334,106,1,4-Jan,131
NDM083334,106,2,"1,2,6-10",131
NDM083334,106,11,SWSE,131
NDM083334,106,11,7-Jan,131
NDM083334,106,12,"NE,N2NW,E2SE",131
NDM083334,106,12,"1,2",131
NDM083334,106,13,N2NE,131
NDM083334,106,13,"1,2",131
NDM083334,106,24,7,131
NDM083334,106,25,NENE,131
NDM083334,,,,
NDM085278,106,21,SWNE,129
NDM085278,106,21,"1,2,3",129
NDM085278,106,22,NWSE,129
NDM085278,106,22,"3,5,6",129
NDM085278,,,,
NDM085279,106,27,NENE,129
NDM085279,106,27,"1,2,3,4",129
NDM085279,106,28,"1,2,12,13,15",129
NDM085279,,,,
NDM032942,100,8,W2,142
NDM032942,,,,
NDM085270,105,10,4,145
NDM085270,,,,
NDM085276,105,23,ALL,147
NDM085276,105,26,NW,147
NDM085276,105,27,4-Jan,147
NDM085276,,,,
NDM085277,106,11,"N2,SW,N2SE",129
NDM085277,,,,
NDM032948,102,2,SE,144
NDM032948,102,2,12-Jan,144
NDM032948,,,,
NDM030965,96,2,"S2NW,S2",147
NDM030965,,,,
NDM020638,96,34,"NENW,NWSW",148
NDM020638,,,,
NDM091909,106,11,SW,129
NDM091909,106,22,4,129
NDM091909,,,,
NDM091908,106,6,SE,129
NDM091908,106,6,5,129
NDM091908,,,,
NDM0070356,95,7,3,153
NDM0070356,,,,
NDM042069,102,4,"S2N2,S2",146
NDM042069,102,4,"1,2,3,4",146
NDM042069,102,8,NW,146
NDM042069,,,,
NDM042066,100,30,NESW,147
NDM042066,100,30,"1-4,8",147
NDM042066,101,12,ALL,147
NDM042066,101,14,S2S2,147
NDM042066,,,,
NDM042067,101,18,E2,147
NDM042067,101,20,"N2NE,NW,W2SW",147
NDM042067,101,28,S2NE,147
NDM042067,101,28,4,147
NDM042067,,,,
NDM091905,102,1,12,152
NDM091905,,,,
NDM091904,99,35,NENE,149
NDM091904,,,,
NDM091906,103,24,NE EXCL 2.62 AC HWY R/W,140
NDM091906,103,24,SE EXCL 1.66 AC HWY R/W,140
NDM091906,103,24,30.58 AC DITCH R/W AND,140
NDM091906,103,24,24.56 AC RR R/W,140
NDM091906,,,,
NDM083845,104,11,N2,146
NDM083845,104,19,"E2W2,E2",146
NDM083845,104,19,4-Jan,146
NDM083845,104,20,"NW,S2",146
NDM083845,104,30,"E2W2,E2",146
NDM083845,104,30,4-Jan,146
NDM083845,104,31,"E2W2,E2",146
NDM083845,104,31,4-Jan,146
NDM083845,,,,
NDM059138,78,30,PORTION E2NE IN REFUGE,161
NDM059138,78,30,BDY DESCR AS M&B,161
NDM059138,,,,
NDM098758,91,3,SW,157
NDM098758,,,,
NDM095578,102,23,NW,163
NDM095578,,,,
NDM095574,102,1,"S2N2,S2",138
NDM095574,102,1,"1,2,3,4",138
NDM095574,,,,
NDM095575,102,35,POR W2 OUTSIDE DAKOTA,138
NDM095575,102,35,PRAIRIE GRASSLNDS MGMT,138
NDM095575,102,35,1.2 AC SUITABLE FOR,138
NDM095575,102,35,WILDERNESS,138
NDM095575,,,,
NDM095576,102,25,S2,139
NDM095576,,,,
NDM095577,102,6,"S2NE,SENW,E2SW,SE",145
NDM095577,102,6,7-Jan,145
NDM095577,,,,
NDM095570,100,11,ALL,140
NDM095570,,,,
NDM095571,100,13,ALL,140
NDM095571,,,,
NDM095572,100,2,"SWNW,W2SW,W2SE",143
NDM095572,100,2,4,143
NDM095572,100,24,SE,143
NDM095572,100,25,N2,143
NDM095572,100,26,NE,143
NDM095572,100,27,NE,143
NDM095572,100,30,"E2SW,SE",143
NDM095572,100,30,"3,4",143
NDM095572,,,,
NDM095573,101,15,ALL,137
NDM095573,,,,
NDM094687,94,4,"SWNE,S2NW,N2SW",146
NDM094687,94,4,"2,3,4",146
NDM094687,94,6,"S2NE,SENW",146
NDM094687,94,6,5-Jan,146
NDM094687,94,18,"E2SW,SE",146
NDM094687,94,18,"3,4",146
NDM094687,,,,
NDM094686,93,2,SWNW,151
NDM094686,93,2,4,151
NDM094686,93,22,NW,151
NDM094686,93,28,W2,151
NDM094686,,,,
NDM094689,95,2,"W2SW,E2SE",146
NDM094689,95,2,"1,2,3,4",146
NDM094689,,,,
NDM094688,94,32,E2,147
NDM094688,,,,
NDM054150,96,13,SESE,149
NDM054150,,,,
NDM054154,101,24,NWNW,145
NDM054154,,,,
NDM092434,98,35,E2,149
NDM092434,,,,
NDM092923,107,10,E2E2,131
NDM092923,107,10,"1,2,3,4",131
NDM092923,107,11,"S2NW,SW,W2SE",131
NDM092923,,,,
NDM092920,97,24,ALL,148
NDM092920,97,25,W2,148
NDM092920,97,26,"E2E2,NWNE,NENW,S2SW",148
NDM092920,,,,
NDM092921,98,1,SESE,149
NDM092921,98,11,SWNE,149
NDM092921,98,13,"NW,N2SW",149
NDM092921,98,26,"SWNW,NESW",149
NDM092921,98,27,SENE,149
NDM092921,98,34,N2SE,149
NDM092921,98,35,"NW,N2SW",149
NDM092921,,,,
NDM092929,97,5,POR BED LTL MO RVR RIPAR,147
NDM092929,97,5,"LOTS 2,6,14",147
NDM092929,97,5,POR LOT 14,147
NDM092929,97,6,POR BED LTL MO RVR RIPAR,147
NDM092929,97,6,LOT16,147
NDM092929,97,6,POR LOT 16,147
NDM092929,,,,
NDBLMA0031508,95,6,SE EXCL 25AC SURNDING,153
NDBLMA0031508,95,6,WELL C306 NWSE & 25AC,153
NDBLMA0031508,95,6,SURNDING WELL D406 SESE,153
NDBLMA0031508,95,7,NE EXCL 25AC SURNDING,153
NDBLMA0031508,95,7,WELL A307 NWNE & 25AC,153
NDBLMA0031508,95,7,SURNDING WELL B407 SENE,153
NDBLMA0031508,,,,
NDM071437,97,30,W2NE,146
NDM071437,,,,
NDM070742,102,5,4-Mar,140
NDM070742,,,,
NDM0058188A,97,12,SWSW,149
NDM0058188A,,,,
NDM096120,101,26,60 FT STRIP ALONG THE US,164
NDM096120,101,26,CANADA BORDER ADJ TO,164
NDM096120,101,26,"LOTS 5,6,7,8 (7.28 AC)",164
NDM096120,101,27,60 FT STRIP ALONG THE US,164
NDM096120,101,27,CANADA BORDER ADJ TO,164
NDM096120,101,27,"LOTS 5,6,7,8 (7.28 AC)",164
NDM096120,101,28,60 FT STRIP ALONG THE US,164
NDM096120,101,28,CANADA BORDER ADJ TO,164
NDM096120,101,28,LOT 5 (1.82 AC),164
NDM096120,101,29,60 FT STRIP ALONG THE US,164
NDM096120,101,29,CANADA BORDER ADJ TO,164
NDM096120,101,29,"LOTS 5,6,7 (5.46 AC)",164
NDM096120,,,,
NDM088340,99,18,"E2,E2W2",144
NDM088340,99,18,"1,2,3,4",144
NDM088340,,,,
NDM098942,91,1,"SENE,S2S2NW,NWSW,N2SWSW",151
NDM098942,91,1,NESE,151
NDM098942,91,2,"S2NE,N2SWNW,SWSWNW",151
NDM098942,91,2,"SESENW,S2",151
NDM098942,91,2,4,151
NDM098942,91,11,W2SW,151
NDM098942,91,14,"NWNW,N2SWNW,N2S2SWNW",151
NDM098942,91,14,"S2NWSW,SWSW",151
NDM098942,91,23,"W2W2NW,W2SW",151
NDM098942,91,26,2.00 AC TR IN NW DESC,151
NDM098942,91,26,BY M&B,151
NDM098942,,,,
NDM094229,98,25,E2E2,149
NDM094229,,,,
NDM094228,95,35,"NW,N2NESW,N2N2SE",154
NDM094228,95,35,NE EXCL 5.13 AC IN SWNE,154
NDM094228,95,35,FOR RR ROW,154
NDM094228,95,36,"S2NE,NW,N2NWSW",154
NDM094228,95,36,"POR LOTS 1,2",154
NDM094228,,,,
NDM094227,93,5,SW,158
NDM094227,93,6,"4,5",158
NDM094227,93,11,SW,158
NDM094227,93,14,N2NW,158
NDM094227,93,17,"E2E2,SWSW",158
NDM094227,93,18,SESE,158
NDM094227,93,20,W2NW,158
NDM094227,,,,
NDM094226,93,25,E2,157
NDM094226,,,,
NDM094225,93,30,NWNE,154
NDM094225,93,31,SESE,154
NDM094225,,,,
NDM095808,104,27,E2,146
NDM095808,,,,
NDM095809,104,13,NWNW,150
NDM095809,,,,
NDM095804,99,1,SESE,152
NDM095804,99,3,NESE,152
NDM095804,99,11,SESE,152
NDM095804,99,12,"NWNE,SESW",152
NDM095804,99,13,"N2NE,NENW,NWSW",152
NDM095804,99,24,NWNE,152
NDM095804,,,,
NDM054572,104,11,NE,145
NDM054572,104,28,"NE,E2SE",145
NDM054572,,,,
NDM095806,101,11,"S2NE,N2SE",150
NDM095806,,,,
NDM095807,103,20,ALL,146
NDM095807,103,30,"E2,E2W2",146
NDM095807,103,30,"1,2,3,4",146
NDM095807,103,32,ALL,146
NDM095807,,,,
NDM095800,97,4,SESE,152
NDM095800,,,,
NDM095801,97,9,SE,152
NDM095801,97,9,POR OF NE NORTH OF,152
NDM095801,97,9,RD ROW,152
NDM095801,97,9,POR OF NE SOUTH OF,152
NDM095801,97,9,RD ROW,152
NDM095801,97,10,POR OF NW NORTH OF,152
NDM095801,97,10,RD ROW,152
NDM095801,97,10,POR OF NW SOUTH OF,152
NDM095801,97,10,RD ROW,152
NDM095801,,,,
NDM095802,97,15,N2,152
NDM095802,,,,
NDM095803,97,15,SE,152
NDM095803,97,22,"N2NE,SENE",152
NDM095803,,,,
NDM097558,96,2,SWNW,153
NDM097558,,,,
NDM097559,97,1,"E2SW,W2SE",153
NDM097559,97,12,"NE,NESW,S2SW,N2SE,SWSE",153
NDM097559,97,23,NENE,153
NDM097559,97,35,N2NE,153
NDM097559,,,,
NDM031563,102,6,"SESW,S2SE",146
NDM031563,102,6,7,146
NDM031563,102,8,S2,146
NDM031563,102,20,E2,146
NDM031563,102,32,"N2,N2S2,SESE",146
NDM031563,102,32,"S2SW,SWSE",146
NDM031563,,,,
NDM071769,106,1,BED LITTLE MISSOURI RIV,130
NDM071769,106,1,"RIPAR TO LOTS 11,12",130
NDM071769,106,1,DESC BY M&B,130
NDM071769,106,2,BED LITTLE MISSOURI RIV,130
NDM071769,106,2,"RIPAR TO LOTS 5-8,10-13",130
NDM071769,106,2,DESC BY M&B,130
NDM071769,106,3,BED LITTLE MISSOURI RIV,130
NDM071769,106,3,"RIPAR TO LOTS 1,2,6-9",130
NDM071769,106,3,12 DESC BY M&B,130
NDM071769,106,3,1,130
NDM071769,106,10,BED LITTLE MISSOURI RIV,130
NDM071769,106,10,"RIPAR TO LOTS 1,3-6,10",130
NDM071769,106,10,12 DESC BY M&B,130
NDM071769,106,10,12,130
NDM071769,106,15,BED LITTLE MISSOURI RIV,130
NDM071769,106,15,RIPAR TO LOTS 1-7,130
NDM071769,106,15,DESC BY M&B,130
NDM071769,,,,
NDM097550,93,6,SE,145
NDM097550,,,,
NDM097551,94,15,"N2NE,SWNE,W2,N2SE",153
NDM097551,94,21,"NE,S2 EXCL 2.00 AC IN",153
NDM097551,94,21,SWSW,153
NDM097551,94,22,"N2,SWSW,NESE",153
NDM097551,94,27,NWNW,153
NDM097551,94,28,"NWNE,N2NW",153
NDM097551,,,,
NDM097552,94,22,NWSE,153
NDM097552,,,,
NDM097553,95,11,"NE,N2S2",151
NDM097553,,,,
NDM035709A,101,6,"S2NE,SENW",144
NDM035709A,101,6,7-Jan,144
NDM035709A,,,,
NDM097555,95,23,"W2,W2SE",152
NDM097555,,,,
NDM097556,95,9,SESE,153
NDM097556,95,10,S2SW,153
NDM097556,95,18,NESW,153
NDM097556,95,18,3,153
NDM097556,,,,
NDM097557,96,1,SWSE,153
NDM097557,96,1,2,153
NDM097557,96,2,"SENW,W2SE",153
NDM097557,96,2,3,153
NDM097557,96,10,"N2NE,SWNE",153
NDM097557,96,11,NWNW,153
NDM097557,96,12,SE,153
NDM097557,96,13,"E2SW,SWSW",153
NDM097557,96,14,E2SE,153
NDM097557,,,,
NDM094486,105,23,W2,146
NDM094486,,,,
NDM098091,95,2,SESW,147
NDM098091,95,2,"1,2",147
NDM098091,95,4,"S2N2,SE",147
NDM098091,95,4,"1,2,3,4",147
NDM098091,95,6,"S2NE,SENW",147
NDM098091,95,6,5-Jan,147
NDM098091,95,8,"NWNW,NWSE,S2SE",147
NDM098091,95,10,"W2NW,NWSW",147
NDM098091,95,24,"S2NE,NESW,N2SE,SESE",147
NDM098091,,,,
NDM050252,101,8,E2,144
NDM050252,,,,
NDM050251,101,17,NE,144
NDM050251,101,19,E2,144
NDM050251,,,,
NDM030568,103,4,"S2SW,SE",144
NDM030568,103,20,"W2E2,W2",144
NDM030568,104,26,NE,144
NDM030568,,,,
NDM095394,105,26,"S2NW,SW,S2SE",130
NDM095394,,,,
NDM098092,95,28,"NW,NWSW",148
NDM098092,95,28,"1,2",148
NDM098092,95,29,"N2,N2S2",148
NDM098092,95,29,"N2,N2S2",148
NDM098092,95,30,"NE,E2NW,NESW,N2SE",148
NDM098092,95,30,"1,2,3,5",148
NDM098092,95,30,"1,2,3,5",148
NDM098092,95,31,"1,2,4-8",148
NDM098092,95,31,"1,2,4-8",148
NDM098092,95,32,"NWSE,S2S2",148
NDM098092,95,32,"4,5,8,10,11",148
NDM098092,95,32,"4,5,8,10,11",148
NDM098092,95,34,SESW,148
NDM098092,95,34,SESW,148
NDM098092,95,34,"1,5",148
NDM098092,,,,
NDM098946,91,34,RR ROW IN N2,152
NDM098946,,,,
NDM028737A,105,24,"SWNE,NWNW",129
NDM028737A,,,,
NDM098093,95,32,POR LOT 1 (16.39 AC),148
NDM098093,95,32,POR LOT 1 (16.39 AC),148
NDM098093,95,32,POR LOT 2 (12.74 AC),148
NDM098093,95,32,POR LOT 2 (12.74 AC),148
NDM098093,95,32,POR LOT 3 (40.33 AC),148
NDM098093,95,32,POR LOT 3 (40.33 AC),148
NDM098093,95,32,POR LOT 7 (14.98 AC),148
NDM098093,95,32,POR LOT 7 (14.98 AC),148
NDM098093,95,32,"6,9",148
NDM098093,95,34,"SWSW,SWSE",148
NDM098093,95,34,"SWSW,SWSE",148
NDM098093,95,34,"2,3,4",148
NDM098093,,,,
NDM096541,100,8,"NENE,SWSW,S2SE",154
NDM096541,100,9,"NWNE,NW",154
NDM096541,,,,
NDM073912,102,26,UPLAND AREA OF,145
NDM073912,102,26,"RESURVEYED LOTS 9,10",145
NDM073912,,,,
NDM094990,102,23,POR SWSE OUTSIDE,140
NDM094990,102,23,THEO ROOSEVELT NP,140
NDM094990,102,23,DESC BY M&B,140
NDM094990,102,23,DESC BY M&B,140
NDM094990,102,25,N2 EXCL THEO ROOSEVELT,140
NDM094990,102,25,NP DESC BY M&B,140
NDM094990,102,25,NP DESC BY M&B,140
NDM094990,102,25,S2 EXCL 25.30 AC IN RR,140
NDM094990,102,25,ROW,140
NDM094990,102,26,E2SE EXCL 23.10 AC IN,140
NDM094990,102,26,RR ROW,140
NDM094990,102,28,"NE,S2NW,E2SW",140
NDM094990,,,,
NDM074424,106,6,"SESW,NESE,S2SE",131
NDM074424,,,,
NDM013323,100,6,"S2NE,SENW,E2SW,SE",141
NDM013323,100,6,7-Jan,141
NDM013323,,,,
NDM098947,92,1,SE,157
NDM098947,92,9,"NW,NESW,NWSE,S2SE",157
NDM098947,92,9,"1,2",157
NDM098947,92,12,SE,157
NDM098947,92,21,SE,157
NDM098947,92,22,NWSW,157
NDM098947,92,28,"N2NE,SWNE",157
NDM098947,,,,
NDM102129,88,17,SWNE EXCL 4.56 AC IN RR,156
NDM102129,88,17,ROW AS DESC BY M&B,156
NDM102129,,,,
NDM020854C,106,22,SESE,129
NDM020854C,106,23,NENW,129
NDM020854C,,,,
NDM095376,101,8,"NE,N2SE,SWSE",145
NDM095376,101,18,"3,4",145
NDM095376,,,,
NDM095377,101,18,NENE,145
NDM095377,101,30,"NENW,E2SW",145
NDM095377,101,30,"3,4",145
NDM095377,101,32,W2SW,145
NDM095377,,,,
NDM095374,100,12,S2,136
NDM095374,,,,
NDM095375,101,7,SESW,144
NDM095375,101,7,"3,4",144
NDM095375,,,,
NDM095372,98,18,"NENE,S2NE,SENW,NESW,N2SE",147
NDM095372,98,18,3,147
NDM095372,98,19,"E2,E2W2",147
NDM095372,98,19,"1,2,3,4",147
NDM095372,,,,
NDM095373,98,32,"S2NW,N2SW",147
NDM095373,98,32,4-Jan,147
NDM095373,,,,
NDM095370,98,14,"NE,NENW,W2W2,SESW",145
NDM095370,98,14,"NESE,S2SE",145
NDM095370,98,23,ALL,145
NDM095370,98,26,"W2NE,SENW",145
NDM095370,,,,
NDM095371,98,14,"SENW,NESW,NWSE",145
NDM095371,,,,
NDM096687,99,15,"SWNW,SW,NESE,S2SE",153
NDM096687,99,21,"N2,SW",153
NDM096687,99,22,NW,153
NDM096687,99,28,"NWNE,NWNW",153
NDM096687,,,,
NDM096686,97,21,SESE,155
NDM096686,,,,
NDM095378,101,30,SWNE,145
NDM095378,,,,
NDM095379,101,31,E2NW,145
NDM095379,101,31,"1,2",145
NDM095379,,,,
NDM098095,95,21,SE,149
NDM098095,95,28,NWNE,149
NDM098095,,,,
NDM101019,101,29,"NWNE,S2NE,W2",139
NDM101019,101,31,"E2,E2W2",139
NDM101019,101,31,"1,2,3,4",139
NDM101019,101,33,ALL,139
NDM101019,,,,
NDM101018,101,28,ALL,139
NDM101018,101,30,NENW,139
NDM101018,101,30,"1,2",139
NDM101018,101,32,"S2NE,S2SW,SE",139
NDM101018,,,,
NDM101015,101,3,"S2NW,SW",138
NDM101015,101,3,"3,4",138
NDM101015,101,14,N2,138
NDM101015,,,,
NDM101014,101,26,"E2E2NE,W2W2E2,W2",137
NDM101014,101,28,"S2N2,N2S2",137
NDM101014,,,,
NDM101017,101,5,"S2N2,SW,N2SE",138
NDM101017,101,5,"1,2",138
NDM101017,,,,
NDM101016,101,4,"S2N2,N2SW,SESW,SE",138
NDM101016,101,4,"1,2,3,4",138
NDM101016,,,,
NDM101011,101,22,E2,137
NDM101011,101,28,"N2N2,S2S2",137
NDM101011,,,,
NDM101010,101,14,ALL,137
NDM101010,101,21,ALL,137
NDM101010,,,,
NDM101013,101,23,W2,137
NDM101013,101,27,ALL,137
NDM101013,,,,
NDM101012,101,22,W2,137
NDM101012,101,24,ALL,137
NDM101012,,,,
NDM098945,91,34,N2 EXCL 18.60 AC IN,152
NDM098945,91,34,RR ROW,152
NDM098945,,,,
NDM044507,91,12,NE,163
NDM044507,,,,
NDM097713,88,19,"E2SW,SWSE",155
NDM097713,88,19,4,155
NDM097713,,,,
NDM095012,102,28,"N2NW,W2SW,SE",140
NDM095012,,,,
NDM102948,90,4,POR SWSW WITHIN,156
NDM102948,90,4,POR SWSW WITHIN,156
NDM102948,90,4,FWS BDY,156
NDM102948,90,4,FWS BDY,156
NDM102948,,,,
NDM102949,91,13,W2NE,156
NDM102949,,,,
NDM102210,103,24,SESW,152
NDM102210,,,,
NDM103000,104,2,SWNW,147
NDM103000,104,2,4,147
NDM103000,,,,
NDM103001,104,23,ALL,147
NDM103001,,,,
NDM095167,93,20,"PART OF SENE,NESE",153
NDM095167,93,20,"PART OF SENE,NESE",153
NDM095167,,,,
NDM095166,93,5,"E2SW,SE",153
NDM095166,93,8,N2NE,153
NDM095166,,,,
NDM095165,93,5,SWNW,153
NDM095165,93,8,"2,4",153
NDM095165,93,13,SESW,153
NDM095165,93,15,SWSE,153
NDM095165,93,26,"NENW,SESE",153
NDM095165,93,26,"NENW,SESE",153
NDM095165,93,26,"POR OF LOT 1, 2, 3",153
NDM095165,93,26,POR OF SENW & NWSE,153
NDM095165,93,35,E2NE,153
NDM095165,93,35,POR OF LOT 1  & 2,153
NDM095165,,,,
NDM103002,104,24,"W2NW,SW,W2SE",147
NDM103002,,,,
NDM103003,104,25,ALL,147
NDM103003,,,,
NDM095169,93,36,"W2E2NW,W2W2,NWNESW",153
NDM095169,93,36,"S2NESW,SESW,S2SWSE",153
NDM095169,,,,
NDM095168,93,21,"S2N2,N2SW,SE",153
NDM095168,93,22,"SWNE,E2NW,NWSE",153
NDM095168,93,28,"1,2",153
NDM095168,,,,
NDM019486,102,14,"NESW,NWSE",156
NDM019486,,,,
NDM083326,103,24,ALL,145
NDM083326,103,26,ALL,145
NDM083326,,,,
NDM032158,106,28,"SENW,E2SW",130
NDM032158,,,,
NDM032155,106,15,"E2,SENW,E2SW",129
NDM032155,106,15,T5 BED LITTLE MISSOURI,129
NDM032155,106,15,"RVR RIPAR TO LOTS 1,2,3",129
NDM032155,106,15,DESC BY M&B,129
NDM032155,106,15,"1,2,3",129
NDM032155,,,,
NDM032154,106,10,"6,7",129
NDM032154,,,,
NDM032157,106,23,"SENW,W2W2,NESW",129
NDM032157,,,,
NDM032156,106,22,"NE,NESE",129
NDM032156,106,22,2,129
NDM032156,,,,
NDM032151,106,5,BED OF LITTLE MISSOURI,129
NDM032151,106,5,"RIVER RIPAR TO LOTS 5,10",129
NDM032151,106,5,DESC BY M&B 17.93AC,129
NDM032151,106,5,BED OF LITTLE MISSOURI,129
NDM032151,106,5,RIVER RIPAR TO LOT 7 DESC,129
NDM032151,106,5,BY M&B 11.32AC,129
NDM032151,106,5,"5,7",129
NDM032151,,,,
NDM094269,102,19,"POR LOTS 1,4,NWNE WHICH",153
NDM094269,102,19,LIE SOUTHEASTERLY OF,153
NDM094269,102,19,GREAT NORTHERN RR ROW,153
NDM094269,102,19,(40.12 AC),153
NDM094269,102,19,UNSURVEYED LANDS,153
NDM094269,102,19,"ACCRETED TO LOTS 1,4,5,8",153
NDM094269,102,19,TOGETHER WITH BED OF,153
NDM094269,102,19,LAKE TRENTON RIPAR TO,153
NDM094269,102,19,SAID LOTS DESC BY M&B,153
NDM094269,102,19,(97.853 AC),153
NDM094269,102,19,"5,8",153
NDM094269,,,,
NDM032153,106,8,"N2SE,SESE",129
NDM032153,106,9,SWSW,129
NDM032153,,,,
NDM002894,101,4,"S2NE,SENW,N2SE",144
NDM002894,101,4,"1,2,3",144
NDM002894,101,32,"NE,W2,N2SE",144
NDM002894,101,34,"SENE,W2SW,SESW",144
NDM002894,101,34,SE,144
NDM002894,,,,
NDM094268,102,22,NWSW,143
NDM094268,102,22,BED LITTLE MO RVR,143
NDM094268,102,22,"RIPAR TO LOTS 4,6,7,8",143
NDM094268,102,22,DESC BY M&B (35.45 AC),143
NDM094268,102,22,"4,6,7,8",143
NDM094268,,,,
NDM090196,95,2,SENE,153
NDM090196,,,,
NDM081776,101,19,4,146
NDM081776,,,,
NDM081775,101,32,W2,140
NDM081775,,,,
NDM061863,102,5,S2SW,144
NDM061863,,,,
NDM093543,100,20,"N2NE,SWNE,NW,N2SW,SWSW",147
NDM093543,100,20,"1,2",147
NDM093543,100,26,NENE,147
NDM093543,,,,
NDM098078,86,7,SWSE,162
NDM098078,,,,
NDM093542,100,18,"NE,E2NW,NESE",147
NDM093542,100,18,4,147
NDM093542,,,,
NDM045275,104,35,NWNW,146
NDM045275,,,,
NDM093541,100,7,"E2,E2W2",147
NDM093541,100,7,4-Jan,147
NDM093541,100,18,"E2SW,NWSE,S2SE",147
NDM093541,100,18,"1,2,3",147
NDM093541,,,,
